dataset,dataset_variant,file,ablation_variant,psnr,ssim,lpips,lpips_resize
UHD-LL down4,,1165_UHD_LL.JPG,without_tapetum_update,16.8791596962656,0.8535037040710449,0.15194237232208252,0.08107864111661911
UHD-LL down4,,1165_UHD_LL.JPG,without_attention_modulation,21.51995592688661,0.916220486164093,0.0940014198422432,0.030582837760448456
UHD-LL down4,,1165_UHD_LL.JPG,without_spatial_amplification,13.23285278837474,0.6764782667160034,0.24086731672286987,0.15645155310630798
UHD-LL down4,,1165_UHD_LL.JPG,without_high_frequency_cue,21.547316410656396,0.9165809154510498,0.09377706050872803,0.029946181923151016
UHD-LL down4,,1165_UHD_LL.JPG,without_darkness_gate,15.692441611833068,0.8829056024551392,0.12688228487968445,0.05401366949081421
UHD-LL down4,,1184_UHD_LL.JPG,full,20.460070929418706,0.8849653601646423,0.1318630427122116,0.0455123670399189
UHD-LL down4,,1184_UHD_LL.JPG,retinex_base_only,13.760357421719338,0.6718569397926331,0.21000348031520844,0.11381630599498749
UHD-LL down4,,1184_UHD_LL.JPG,without_residual_refinement,28.54088966227252,0.8831310272216797,0.12254153192043304,0.03980813920497894
UHD-LL down4,,1184_UHD_LL.JPG,without_tapetum_update,17.289821288295016,0.8419167995452881,0.1694890558719635,0.08402345329523087
UHD-LL down4,,1184_UHD_LL.JPG,without_attention_modulation,20.44190777075759,0.8841245770454407,0.131876602768898,0.04545009136199951
UHD-LL down4,,1184_UHD_LL.JPG,without_spatial_amplification,15.264154146962039,0.7454670071601868,0.21213003993034363,0.11180782318115234
UHD-LL down4,,1184_UHD_LL.JPG,without_high_frequency_cue,20.45652360235345,0.8846966624259949,0.1323670893907547,0.04541243985295296
UHD-LL down4,,1184_UHD_LL.JPG,without_darkness_gate,14.82917982902485,0.847631573677063,0.16733209788799286,0.07100308686494827
UHD-LL down4,,1188_UHD_LL.JPG,full,14.654433285167931,0.8872559666633606,0.2047637552022934,0.13527081906795502
UHD-LL down4,,1188_UHD_LL.JPG,retinex_base_only,6.761669570975684,0.46021443605422974,0.3427138924598694,0.2906632721424103
UHD-LL down4,,1188_UHD_LL.JPG,without_residual_refinement,11.707008598232736,0.7702674269676208,0.2504746913909912,0.16852939128875732
UHD-LL down4,,1188_UHD_LL.JPG,without_tapetum_update,8.282483716212898,0.6725814938545227,0.3140464425086975,0.2627893388271332
UHD-LL down4,,1188_UHD_LL.JPG,without_attention_modulation,14.691373349781598,0.8906900882720947,0.20458102226257324,0.13488341867923737
UHD-LL down4,,1188_UHD_LL.JPG,without_spatial_amplification,8.239732276788661,0.6433195471763611,0.3313143849372864,0.28071457147598267
UHD-LL down4,,1188_UHD_LL.JPG,without_high_frequency_cue,14.655958733693467,0.8876596093177795,0.20395702123641968,0.13490743935108185
UHD-LL down4,,1188_UHD_LL.JPG,without_darkness_gate,17.71613641624284,0.9043982028961182,0.1954810619354248,0.11589638888835907
UHD-LL down4,,1191_UHD_LL.JPG,full,8.480558150071964,0.6582489609718323,0.41776230931282043,0.2736848294734955
UHD-LL down4,,1191_UHD_LL.JPG,retinex_base_only,4.274510390629417,0.2797105014324188,0.5089513063430786,0.39619702100753784
UHD-LL down4,,1191_UHD_LL.JPG,without_residual_refinement,6.887316496477716,0.537872850894928,0.44481799006462097,0.29991185665130615
