dataset,dataset_variant,filename,dark_pixels,bright_pixels,T_mean,T_median,Td_mean,Td_median,Td_dark_mean,Td_dark_median,Td_bright_mean,Td_bright_median,lambda_dark_mean,lambda_dark_median,lambda_bright_mean,lambda_bright_median,boost_dark_mean,boost_dark_median,boost_bright_mean,boost_bright_median,corr_Td_darkness,corr_boost_darkness,gain_mean,gain_median,gain_dark_mean,gain_bright_mean
UHD-LL down4,,1188_UHD_LL.JPG,518400,0,0.9413331151008606,0.9999998807907104,0.7647722363471985,0.754827082157135,0.7647722363471985,0.754827082157135,nan,nan,1.109161138534546,1.0543546676635742,nan,nan,1.0324424505233765,1.0190166234970093,nan,nan,-0.03539855405688286,-0.03539854660630226,2.032442331314087,2.019016742706299,2.032442331314087,nan
UHD-LL down4,,1191_UHD_LL.JPG,518400,0,0.923990786075592,0.9999998807907104,0.7746278047561646,0.8198165893554688,0.7746278047561646,0.8198165893554688,nan,nan,1.1458102464675903,1.1388161182403564,nan,nan,1.0457475185394287,1.1067525148391724,nan,nan,-0.286337673664093,-0.2863377630710602,2.0457475185394287,2.106752395629883,2.0457475185394287,nan
UHD-LL down4,,1223_UHD_LL.JPG,517262,31,0.9279344081878662,0.9999998807907104,0.7839128971099854,0.8227586150169373,0.7848925590515137,0.82293301820755,0.1552741378545761,0.15645954012870789,1.1546016931533813,1.1406440734863281,0.2597188651561737,0.2614566385746002,1.0596050024032593,1.1109596490859985,0.20962010324001312,0.2112203687429428,-0.14285336434841156,-0.14285340905189514,2.0582823753356934,2.1107239723205566,2.059605121612549,1.2096201181411743
UHD-LL down4,,1246_UHD_LL.JPG,516330,0,0.8672223687171936,0.9999959468841553,0.7428886294364929,0.8177363872528076,0.7443410158157349,0.8182762861251831,nan,nan,1.1804403066635132,1.2016886472702026,nan,nan,1.0048604011535645,1.1046730279922485,nan,nan,-0.21910440921783447,-0.21910446882247925,2.002899646759033,2.1039443016052246,2.0048601627349854,nan
UHD-LL down4,,1256_UHD_LL.JPG,429738,0,0.5970895886421204,0.618399441242218,0.3997782766819,0.4132198095321655,0.42897120118141174,0.45288243889808655,nan,nan,0.973291277885437,0.9815530180931091,nan,nan,0.5791111588478088,0.6113913059234619,nan,nan,0.8364297747612,0.836430013179779,1.5397006273269653,1.5578467845916748,1.5791112184524536,nan
UHD-LL down4,,1277_UHD_LL.JPG,518400,0,0.948663055896759,1.0,0.7082998752593994,0.7278093099594116,0.7082998752593994,0.7278093099594116,nan,nan,1.0238869190216064,0.9867302179336548,nan,nan,0.9562050104141235,0.9825425148010254,nan,nan,-0.7014947533607483,-0.7014948129653931,1.9562050104141235,1.9825425148010254,1.9562050104141235,nan
UHD-LL down4,,1294_UHD_LL.JPG,486704,0,0.609593391418457,0.6306017637252808,0.4483491778373718,0.4653889834880829,0.45819488167762756,0.47694724798202515,nan,nan,1.0212029218673706,1.0492032766342163,nan,nan,0.6185630559921265,0.6438787579536438,nan,nan,0.7392575740814209,0.7392576932907104,1.605271339416504,1.6282751560211182,1.618563175201416,nan
UHD-LL down4,,1312_UHD_LL.JPG,370079,0,0.6200759410858154,0.6278974413871765,0.38647162914276123,0.39175596833229065,0.43811193108558655,0.45774614810943604,nan,nan,0.9543741345405579,0.9750031232833862,nan,nan,0.591451108455658,0.6179572939872742,nan,nan,0.9285969138145447,0.9285969734191895,1.521736741065979,1.5288705825805664,1.5914511680603027,nan
UHD-LL down4,,1315_UHD_LL.JPG,518396,0,0.8934212327003479,0.914773166179657,0.7267795205116272,0.7461792230606079,0.7267824411392212,0.7461802363395691,nan,nan,1.1019939184188843,1.1359469890594482,nan,nan,0.9811562895774841,1.0073432922363281,nan,nan,0.6089321970939636,0.6089324355125427,1.9811522960662842,2.0073418617248535,1.9811562299728394,nan
UHD-LL down4,,1335_UHD_LL.JPG,509627,0,0.6950022578239441,0.7178602814674377,0.5120383501052856,0.5308085083961487,0.5154430866241455,0.5328993797302246,nan,nan,1.0095908641815186,1.0102704763412476,nan,nan,0.6958481073379517,0.7194141745567322,nan,nan,0.7176468372344971,0.7176470756530762,1.6912518739700317,1.7165915966033936,1.6958481073379517,nan
UHD-LL down4,,1338_UHD_LL.JPG,518399,0,0.9831507802009583,0.9999974966049194,0.8228884339332581,0.8511900305747986,0.8228893280029297,0.8511902093887329,nan,nan,1.1326972246170044,1.163095474243164,nan,nan,1.110900640487671,1.1491068601608276,nan,nan,0.6362863779067993,0.6362865567207336,2.1108994483947754,2.149106502532959,2.110900640487671,nan
UHD-LL down4,,1354_UHD_LL.JPG,518400,0,0.9784799218177795,0.9999997615814209,0.7708816528320312,0.7678347826004028,0.7708816528320312,0.7678347826004028,nan,nan,1.0687652826309204,1.0557935237884521,nan,nan,1.040690302848816,1.0365769863128662,nan,nan,0.6336396932601929,0.6336397528648376,2.0406901836395264,2.036576986312866,2.0406901836395264,nan
UHD-LL down4,,1357_UHD_LL.JPG,333791,8,0.6103295683860779,0.6263580322265625,0.37019598484039307,0.3515012860298157,0.4166637063026428,0.42375054955482483,0.11305060237646103,0.11421827226877213,0.9410220384597778,0.9202188849449158,0.2614874541759491,0.2627922296524048,0.5624959468841553,0.5720632672309875,0.15261830389499664,0.1541946679353714,0.775641679763794,0.775641918182373,1.4997646808624268,1.4745267629623413,1.5624960660934448,1.152618408203125
UHD-LL down4,,1365_UHD_LL.JPG,518233,0,0.9481596946716309,0.9999998807907104,0.7640804052352905,0.7827666997909546,0.7641897797584534,0.782833993434906,nan,nan,1.0997474193572998,1.0985552072525024,nan,nan,1.0316561460494995,1.056825876235962,nan,nan,0.2447136491537094,0.24471372365951538,2.031508445739746,2.056735038757324,2.031656265258789,nan
UHD-LL down4,,1378_UHD_LL.JPG,516478,0,0.6414502263069153,0.6680995225906372,0.4400152266025543,0.43442729115486145,0.4406653642654419,0.43507522344589233,nan,nan,0.9415347576141357,0.9094841480255127,nan,nan,0.5948982834815979,0.5873515605926514,nan,nan,0.5232312083244324,0.5232313871383667,1.5940204858779907,1.5864768028259277,1.5948981046676636,nan
UHD-LL down4,,1388_UHD_LL.JPG,518388,0,0.9861140251159668,0.9999974966049194,0.7836688160896301,0.7832767367362976,0.783676028251648,0.783281147480011,nan,nan,1.0756253004074097,1.0658135414123535,nan,nan,1.0579626560211182,1.057429552078247,nan,nan,0.7704053521156311,0.770405650138855,2.057952880859375,2.0574235916137695,2.057962656021118,nan
UHD-LL down4,,1400_UHD_LL.JPG,518187,0,0.9665160179138184,0.9999825954437256,0.7392516732215881,0.7285102009773254,0.739388108253479,0.7285847067832947,nan,nan,1.041471004486084,1.0134457349777222,nan,nan,0.9981739521026611,0.9835893511772156,nan,nan,0.3287380039691925,0.32873809337615967,1.9979897737503052,1.9834887981414795,1.9981740713119507,nan
